verse_number,text,care.virtue,care.vice,fairness.virtue,fairness.vice,loyalty.virtue,loyalty.vice,authority.virtue,authority.vice,sanctity.virtue,sanctity.vice,dominant_moral,dominant_score
676,வினைபகை என்றிரண்டின் எச்சம் நினையுங்கால் தீயெச்சம் போலத் தெறும்.,0.40156248,0.47197136,0.43459526,0.4383933,0.44074106,0.38251856,0.42016003,0.41055253,0.47373724,0.56221545,sanctity.vice,0.56221545
677,பொருள்கருவி காலம் வினையிடனொடு ஐந்தும் இருள்தீர எண்ணிச் செயல்.,0.37136844,0.41379184,0.4348753,0.46521527,0.4770841,0.36260512,0.4744442,0.37913072,0.42460018,0.49098146,sanctity.vice,0.49098146
678,முடிவும் இடையூறும் முற்றியாங்கு எய்தும் படுபயனும் பார்த்துச் செயல்.,0.589803,0.62622464,0.6895156,0.5913094,0.66193867,0.5229694,0.65106106,0.55992436,0.57221514,0.6259137,fairness.virtue,0.6895156
679,செய்வினை செய்வான் செயன்முறை அவ்வினை உள்ளறிவான் உள்ளம் கொளல்.,0.5635885,0.65979964,0.67647064,0.647659,0.71323705,0.6175908,0.7006601,0.6330167,0.6127217,0.65997285,loyalty.virtue,0.71323705
680,வினையான் வினையாக்கிக் கோடல் நனைகவுள் யானையால் யானையாத் தற்று.,0.30894879,0.3508548,0.3089234,0.34283793,0.3811147,0.28687623,0.38736528,0.2857725,0.38032097,0.4545068,sanctity.vice,0.4545068
681,நட்டார்க்கு நல்ல செயலின் விரைந்ததே ஒட்டாரை ஒட்டிக் கொளல்.,0.5026725,0.51113135,0.4848424,0.51479733,0.5435172,0.45102963,0.56102306,0.43351465,0.5349491,0.57154316,sanctity.vice,0.57154316
682,உறைசிறியார் உள்நடுங்கல் அஞ்சிக் குறைபெறின் கொள்வர் பெரியார்ப் பணிந்து.,0.5815556,0.52253294,0.5169713,0.4979294,0.5474646,0.5325031,0.5795392,0.50231254,0.55993056,0.5293673,care.virtue,0.5815556
683,அன்புடைமை ஆன்ற குடிப்பிறத்தல் வேந்தவாம் பண்புடைமை தூதுரைப்பான் பண்பு.,0.51308966,0.41050047,0.41392416,0.47582296,0.46155554,0.41610062,0.5430776,0.39085603,0.55522424,0.52457356,sanctity.virtue,0.55522424
684,அன்பறிவு ஆராய்ந்த சொல்வன்மை தூதுரைப்பார்க்கு இன்றி யமையாத மூன்று.,0.52103996,0.46668905,0.5177734,0.55294037,0.5978892,0.54748476,0.53547776,0.55927676,0.57036686,0.5447875,loyalty.virtue,0.5978892
685,நூலாருள் நூல்வல்லன் ஆகுதல் வேலாருள் வென்றி வினையுரைப்பான் பண்பு.,0.5693989,0.58323646,0.6104413,0.5955211,0.6159973,0.57434165,0.67520267,0.549662,0.62267864,0.5871211,authority.virtue,0.67520267
686,அறிவுரு வாராய்ந்த கல்விஇம் மூன்றன் செறிவுடையான் செல்க வினைக்கு.,0.45629618,0.4668237,0.48833072,0.47263783,0.57419693,0.47843432,0.5177151,0.47384286,0.4820745,0.47262377,loyalty.virtue,0.57419693
687,தொகச் சொல்லித் தூவாத நீக்கி நகச்சொல்லி நன்றி பயப்பதாந் தூது.,0.6500347,0.537982,0.5361135,0.5293548,0.5426683,0.56082237,0.5921735,0.507907,0.6324688,0.5704838,care.virtue,0.6500347
688,கற்றுக்கண் அஞ்சான் செலச்சொல்லிக் காலத்தால் தக்கது அறிவதாம் தூது.,0.52446544,0.51098037,0.53057325,0.52255476,0.5489822,0.47432795,0.5878023,0.46631753,0.53669775,0.53014207,authority.virtue,0.5878023
689,கடனறிந்து காலங் கருதி இடனறிந்து எண்ணி உரைப்பான் தலை.,0.658257,0.6355649,0.70778257,0.6476915,0.71311307,0.5917322,0.77889967,0.5879134,0.66624093,0.65811926,authority.virtue,0.77889967
690,தூய்மை துணைமை துணிவுடைமை இம்மூன்றின் வாய்மை வழியுரைப்பான் பண்பு.,0.5168344,0.37957463,0.46478438,0.39044946,0.5133927,0.4046396,0.50180066,0.3671748,0.52622557,0.39300877,sanctity.virtue,0.52622557
691,விடுமாற்றம் வேந்தர்க்கு உரைப்பான் வடுமாற்றம் வாய்சேரா வன்க ணவன்.,0.67704725,0.65522975,0.69802666,0.68751156,0.69687486,0.69600934,0.7475725,0.712584,0.728311,0.7058855,authority.virtue,0.7475725
692,இறுதி பயப்பினும் எஞ்சாது இறைவற் கு உறுதி பயப்பதாம் தூது.,0.50821894,0.40766215,0.39792082,0.3407432,0.3955447,0.38966757,0.42766637,0.38421535,0.5255188,0.39894336,sanctity.virtue,0.5255188
693,அகலாது அணுகாது தீக்காய்வார் போல்க இகல்வேந்தர்ச் சேர்ந்தொழுகு வார்.,0.52587783,0.5708573,0.54058206,0.5593418,0.60017276,0.5430454,0.5352683,0.591524,0.5752628,0.64428574,sanctity.vice,0.64428574
694,மன்னர் விழைப விழையாமை மன்னரால் மன்னிய ஆக்கந் தரும்.,0.3831424,0.32035002,0.34991726,0.36954194,0.33464897,0.39631182,0.41680694,0.4734894,0.4039129,0.35427696,authority.vice,0.4734894
695,போற்றின் அரியவை போற்றல் கடுத்தபின் தேற்றுதல் யார்க்கும் அரிது.,0.4422074,0.3562503,0.32120383,0.32454252,0.3696232,0.3011272,0.37169772,0.30993137,0.44045645,0.41705903,care.virtue,0.4422074
696,செவிச்சொல்லும் சேர்ந்த நகையும் அவித்தொழுகல் ஆன்ற பெரியா ரகத்து.,0.4825307,0.4939651,0.4509889,0.50739646,0.5243015,0.46074897,0.53460777,0.4546739,0.544108,0.5730516,sanctity.vice,0.5730516
697,எப்பொருளும் ஓரார் தொடரார்மற் றப்பொருளை விட்டக்கால் கேட்க மறை.,0.6347224,0.6041986,0.64203435,0.65389794,0.65841246,0.622478,0.65010214,0.6298383,0.6566342,0.6558119,loyalty.virtue,0.65841246
698,குறிப்பறிந்து காலங் கருதி வெறுப்பில வேண்டுப வேட்பச் சொலல்.,0.622226,0.65788096,0.707471,0.6570362,0.6692631,0.648319,0.66063726,0.7253334,0.658947,0.6789875,authority.vice,0.7253334
699,வேட்பன சொல்லி வினையில எஞ்ஞான்றும் கேட்பினும் சொல்லா விடல்.,0.4558081,0.49588084,0.5238492,0.50415754,0.50858974,0.52294934,0.49161732,0.5671955,0.54122007,0.53991437,authority.vice,0.5671955
700,இளையர் இனமுறையர் என்றிகழார் நின்ற ஒளியோடு ஒழுகப் படும்.,0.3918075,0.42744064,0.36844236,0.40745836,0.38941926,0.42671415,0.3541811,0.4150614,0.44158036,0.47315428,sanctity.vice,0.47315428
701,கொளப்பட்டேம் என்றெண்ணிக் கொள்ளாத செய்யார் துளக்கற்ற காட்சி யவர்.,0.2958255,0.32258403,0.28928888,0.30552495,0.25563836,0.32562292,0.2771392,0.37500745,0.4264735,0.38489532,sanctity.virtue,0.4264735
702,பழையம் எனக்கருதிப் பண்பல்ல செய்யும் கெழுதகைமை கேடு தரும்.,0.4452693,0.463716,0.44555417,0.46438277,0.4714855,0.43910825,0.43401057,0.4853709,0.4982525,0.55132085,sanctity.vice,0.55132085
703,கூறாமை நோக்கிக் குறிப்பறிவான் எஞ்ஞான்றும் மாறாநீர் வையக் கணி.,0.5277989,0.5300853,0.5706237,0.5703951,0.56969,0.5305518,0.5774964,0.5821059,0.58858395,0.62179893,sanctity.vice,0.62179893
704,ஐயப் படாஅது அகத்தது உணர்வானைத் தெய்வத்தோ டொப்பக் கொளல்.,0.4150784,0.4640562,0.3821026,0.4322592,0.41337508,0.44707853,0.46838433,0.42632908,0.54067373,0.54004985,sanctity.virtue,0.54067373
705,குறிப்பிற் குறிப்புணர் வாரை உறுப்பினுள் யாது கொடுத்தும் கொளல்.,0.6165668,0.62973773,0.60595405,0.583419,0.6612323,0.55022883,0.65348077,0.5764141,0.6565782,0.67064714,sanctity.vice,0.67064714
706,குறித்தது கூறாமைக் கொள்வாரோ டேனை உறுப்போ ரனையரால் வேறு.,0.63048893,0.5885014,0.6383747,0.5880877,0.64329,0.5857134,0.60327643,0.64009786,0.6108481,0.58663464,loyalty.virtue,0.64329
707,குறிப்பிற் குறிப்புணரா வாயின் உறுப்பினுள் என்ன பயத்தவோ கண்?,0.56066,0.53752476,0.52567196,0.48511946,0.5037296,0.49890742,0.5341671,0.5080625,0.56363857,0.54657257,sanctity.virtue,0.56363857
708,அடுத்தது காட்டும் பளிங்குபோல் நெஞ்சம் கடுத்தது காட்டும் முகம்.,0.35386598,0.3165028,0.36302128,0.31728354,0.26272598,0.31683657,0.32764292,0.31332013,0.39389008,0.3474794,sanctity.virtue,0.39389008
709,முகத்தின் முதுக்குறைந்தது உண்டோ உவப்பினும் காயினும் தான்முந் துறும்.,0.53775597,0.5989934,0.5184732,0.5353122,0.5270435,0.51632726,0.53318036,0.50806314,0.6084801,0.67149353,sanctity.vice,0.67149353
710,முகம்நோக்கி நிற்க அமையும் அகம்நோக்கி உற்ற துணர்வார்ப் பெறின்.,0.4977722,0.51763415,0.49090916,0.51955426,0.5162597,0.50544345,0.5167216,0.49732715,0.5322178,0.5513859,sanctity.vice,0.5513859
711,பகைமையும் கேண்மையும் கண்ணுரைக்கும் கண்ணின் வகைமை உணர்வார்ப் பெறின்.,0.5405743,0.5686321,0.5746151,0.5415832,0.62367404,0.5785326,0.5319535,0.62071574,0.5234287,0.5610106,loyalty.virtue,0.62367404
712,நுண்ணியம் என்பார் அளக்குங்கோல் காணுங்கால் கண்ணல்லது இல்லை பிற.,0.49916857,0.4954824,0.47583002,0.4986247,0.502694,0.46147466,0.49334264,0.4967738,0.53723097,0.5459226,sanctity.vice,0.5459226
713,அவையறிநது ஆராய்ந்து சொல்லுக சொல்லின் தொகையறிந்த தூய்மை யவர்.,0.5878352,0.5757871,0.6385822,0.5711128,0.651076,0.52958333,0.62801576,0.5271313,0.6749393,0.61573815,sanctity.virtue,0.6749393
714,இடைதெரிந்து நன்குணர்ந்து சொல்லுக சொல்லின் நடைதெரிந்த நன்மை யவர்.,0.6549112,0.54084945,0.6044595,0.5331522,0.60127115,0.51095223,0.6023403,0.5001372,0.6488489,0.5514243,care.virtue,0.6549112
715,அவையறியார் சொல்லல்மேற் கொள்பவர் சொல்லின் வகையறியார் வல்லதூஉம் இல்.,0.6105997,0.64491713,0.6702082,0.6467512,0.7033231,0.6239664,0.71132666,0.6354819,0.69171226,0.6691341,authority.virtue,0.71132666
